Gene.name	Gene.stable.ID	HGNC.ID	NCBI.gene.ID	UniProtKB.Swiss.Prot.ID	MIM.gene.accession
KRT32	ENSG00000108759	HGNC:6449	3882	Q14532	602760
KRT33A	ENSG00000006059	HGNC:6450	3883	O76009	602761
KRT33B	ENSG00000131738	HGNC:6451	3884	Q14525	602762
KRT34	ENSG00000131737	HGNC:6452	3885	O76011	602763
KRT35	ENSG00000197079	HGNC:6453	3886	Q92764	602764
KRT36	ENSG00000126337	HGNC:6454	8689	O76013	604540
KRT37	ENSG00000108417	HGNC:6455	8688	O76014	604541
KRT38	ENSG00000171360	HGNC:6456	8687	O76015	604542
KRT39	ENSG00000196859	HGNC:32971	390792	Q6A163	616678
KRT4	ENSG00000170477	HGNC:6441	3851	P19013	123940
KRT40	ENSG00000204889	HGNC:26707	125115	Q6A162	616679
KRT5	ENSG00000186081	HGNC:6442	3852	P13647	148040
KRT6A	ENSG00000205420	HGNC:6443	3853	P02538	148041
KRT6B	ENSG00000185479	HGNC:6444	3854	P04259	148042
KRT6C	ENSG00000170465	HGNC:20406	286887	P48668	612315
KRT7	ENSG00000135480	HGNC:6445	3855	P08729	148059
KRT71	ENSG00000139648	HGNC:28927	112802	Q3SY84	608245
KRT72	ENSG00000170486	HGNC:28932	140807	Q14CN4	608246
KRT73	ENSG00000186049	HGNC:28928	319101	Q86Y46	608247
KRT74	ENSG00000170484	HGNC:28929	121391	Q7RTS7	608248
KRT75	ENSG00000170454	HGNC:24431	9119	O95678	609025
KRT76	ENSG00000185069	HGNC:24430	51350	Q01546	616671
KRT77	ENSG00000189182	HGNC:20411	374454	Q7Z794	611158
KRT78	ENSG00000170423	HGNC:28926	196374	Q8N1N4	611159
KRT79	ENSG00000185640	HGNC:28930	338785	Q5XKE5	611160
KRT8	ENSG00000170421	HGNC:6446	3856	P05787	148060
KRT80	ENSG00000167767	HGNC:27056	144501	Q6KB66	611161
KRT81	ENSG00000205426	HGNC:6458	3887	Q14533	602153
KRT82	ENSG00000161850	HGNC:6459	3888	Q9NSB4	601078
KRT83	ENSG00000170523	HGNC:6460	3889	P78385	602765
KRT84	ENSG00000161849	HGNC:6461	3890	Q9NSB2	602766
KRT85	ENSG00000135443	HGNC:6462	3891	P78386	602767
KRT86	ENSG00000170442	HGNC:6463	3892	O43790	601928
KRT9	ENSG00000171403	HGNC:6447	3857	P35527	607606
KRTAP1-1	ENSG00000188581	HGNC:16772	81851	Q07627	608819
KRTAP1-3	ENSG00000221880	HGNC:16771	81850	Q8IUG1	608820
KRTAP1-4	ENSG00000204887	HGNC:18904	728255	P0C5Y4	608821
KRTAP1-5	ENSG00000221852	HGNC:16777	83895	Q9BYS1	608822
KRTAP10-1	ENSG00000215455	HGNC:22966	386677	P60331	NA
KRTAP10-10	ENSG00000221859	HGNC:22972	353333	P60014	NA
KRTAP10-11	ENSG00000243489	HGNC:20528	386678	P60412	NA
KRTAP10-12	ENSG00000189169	HGNC:20533	386685	P60413	NA
KRTAP10-2	ENSG00000205445	HGNC:22967	386679	P60368	NA
KRTAP10-3	ENSG00000212935	HGNC:22968	386682	P60369	NA
KRTAP10-4	ENSG00000215454	HGNC:20521	386672	P60372	NA
KRTAP10-5	ENSG00000241123	HGNC:22969	386680	P60370	NA
KRTAP10-6	ENSG00000188155	HGNC:20523	386674	P60371	NA
KRTAP10-7	ENSG00000272804	HGNC:22970	386675	P60409	NA
KRTAP10-8	ENSG00000187766	HGNC:20525	386681	P60410	NA
KRTAP10-9	ENSG00000221837	HGNC:22971	386676	P60411	NA
KRTAP11-1	ENSG00000182591	HGNC:18922	337880	Q8IUC1	600064
KRTAP12-1	ENSG00000187175	HGNC:20529	353332	P59990	NA
KRTAP12-2	ENSG00000221864	HGNC:20530	353323	P59991	NA
KRTAP12-3	ENSG00000205439	HGNC:20531	386683	P60328	NA
KRTAP12-4	ENSG00000212933	HGNC:20532	386684	P60329	NA
KRTAP13-1	ENSG00000198390	HGNC:18924	140258	Q8IUC0	608718
KRTAP13-2	ENSG00000182816	HGNC:18923	337959	Q52LG2	NA
KRTAP13-3	ENSG00000240432	HGNC:18925	337960	Q3SY46	NA
KRTAP13-4	ENSG00000186971	HGNC:18926	284827	Q3LI77	NA
KRTAP15-1	ENSG00000186970	HGNC:18927	254950	Q3LI76	NA
KRTAP16-1	ENSG00000212657	HGNC:18916	100505753	A8MUX0	NA
KRTAP17-1	ENSG00000186860	HGNC:18917	83902	Q9BYP8	NA
KRTAP19-1	ENSG00000184351	HGNC:18936	337882	Q8IUB9	NA
KRTAP19-2	ENSG00000186965	HGNC:18937	337969	Q3LHN2	NA
KRTAP19-3	ENSG00000244025	HGNC:18938	337970	Q7Z4W3	NA
KRTAP19-4	ENSG00000186967	HGNC:18939	337971	Q3LI73	NA
KRTAP19-5	ENSG00000186977	HGNC:18940	337972	Q3LI72	NA
KRTAP19-6	ENSG00000186925	HGNC:18941	337973	Q3LI70	NA
KRTAP19-7	ENSG00000244362	HGNC:18942	337974	Q3SYF9	NA
KRTAP19-8	ENSG00000206102	HGNC:33898	728299	Q3LI54	NA
KRTAP2-1	ENSG00000212725	HGNC:16775	81872	Q9BYU5	NA
KRTAP2-2	ENSG00000214518	HGNC:18905	728279	Q9BYT5	NA
KRTAP2-3	ENSG00000212724	HGNC:18906	730755	P0C7H8	NA
KRTAP2-4	ENSG00000213417	HGNC:18891	85294	Q9BYR9	NA
KRTAP20-1	ENSG00000244624	HGNC:18943	337975	Q3LI63	NA
KRTAP20-2	ENSG00000184032	HGNC:18944	337976	Q3LI61	NA
KRTAP20-3	ENSG00000206104	HGNC:34001	337985	Q3LI60	NA
KRTAP20-4	ENSG00000206105	HGNC:34002	100151643	Q3LI62	NA
KRTAP21-1	ENSG00000187005	HGNC:18945	337977	Q3LI58	NA
KRTAP21-2	ENSG00000187026	HGNC:18946	337978	Q3LI59	NA
KRTAP21-3	ENSG00000231068	HGNC:34216	100288323	Q3LHN1	NA
KRTAP22-1	ENSG00000186924	HGNC:18947	337979	Q3MIV0	NA
KRTAP22-2	ENSG00000206106	HGNC:37091	100288287	Q3LI68	NA
KRTAP23-1	ENSG00000186980	HGNC:18928	337963	A1A580	NA
KRTAP24-1	ENSG00000188694	HGNC:33902	643803	Q3LI83	NA
KRTAP25-1	ENSG00000232263	HGNC:34003	100131902	Q3LHN0	NA
KRTAP26-1	ENSG00000197683	HGNC:33760	388818	Q6PEX3	NA
KRTAP27-1	ENSG00000206107	HGNC:33864	643812	Q3LI81	NA
KRTAP29-1	ENSG00000212658	HGNC:34211	100533177	A8MX34	NA
KRTAP3-1	ENSG00000212901	HGNC:16778	83896	Q9BYR8	NA
KRTAP3-2	ENSG00000212900	HGNC:16779	83897	Q9BYR7	NA
KRTAP3-3	ENSG00000212899	HGNC:18890	85293	Q9BYR6	NA
KRTAP4-1	ENSG00000198443	HGNC:18907	85285	Q9BYQ7	NA
KRTAP4-11	ENSG00000212721	HGNC:18911	653240	Q9BYQ6	NA
KRTAP4-12	ENSG00000213416	HGNC:16776	83755	Q9BQ66	NA
KRTAP4-16	ENSG00000241241	HGNC:18921	NA	NA	NA
KRTAP4-2	ENSG00000244537	HGNC:18900	85291	Q9BYR5	NA
KRTAP4-3	ENSG00000196156	HGNC:18908	85290	Q9BYR4	NA
KRTAP4-4	ENSG00000171396	HGNC:16928	84616	Q9BYR3	NA
KRTAP4-5	ENSG00000198271	HGNC:18899	85289	Q9BYR2	NA
KRTAP4-6	ENSG00000198090	HGNC:18909	81871	Q9BYQ5	NA
KRTAP4-7	ENSG00000240871	HGNC:18898	100132476	Q9BYR0	NA
KRTAP4-8	ENSG00000204880	HGNC:17230	728224	Q9BYQ9	NA
KRTAP4-9	ENSG00000212722	HGNC:18910	100132386	Q9BYQ8	NA
KRTAP5-1	ENSG00000278210	HGNC:23596	387264	Q6L8H4	148022
KRTAP5-10	ENSG00000204572	HGNC:23605	387273	Q6L8G5	NA
KRTAP5-11	ENSG00000204571	HGNC:23606	440051	Q6L8G4	NA
KRTAP5-2	ENSG00000278489	HGNC:23597	440021	Q701N4	NA
KRTAP5-3	ENSG00000275920	HGNC:23598	387266	Q6L8H2	NA
KRTAP5-4	ENSG00000277068	HGNC:23599	387267	Q6L8H1	NA
KRTAP5-5	ENSG00000277291	HGNC:23601	439915	Q701N2	NA
KRTAP5-6	ENSG00000205864	HGNC:23600	440023	Q6L8G9	NA
KRTAP5-7	ENSG00000244411	HGNC:23602	440050	Q6L8G8	NA
KRTAP5-8	ENSG00000241233	HGNC:23603	57830	O75690	NA
KRTAP5-9	ENSG00000254997	HGNC:23604	3846	P26371	148021
KRTAP6-1	ENSG00000184724	HGNC:18931	337966	Q3LI64	NA
KRTAP6-2	ENSG00000186930	HGNC:18932	337967	Q3LI66	NA
KRTAP6-3	ENSG00000212938	HGNC:18933	337968	Q3LI67	NA
KRTAP7-1	ENSG00000274749	HGNC:18934	337878	Q8IUC3	NA
KRTAP8-1	ENSG00000183640	HGNC:18935	337879	Q8IUC2	NA
KRTAP9-1	ENSG00000240542	HGNC:18912	728318	A8MXZ3	NA
KRTAP9-2	ENSG00000239886	HGNC:16926	83899	Q9BYQ4	NA
KRTAP9-3	ENSG00000204873	HGNC:16927	83900	Q9BYQ3	NA
KRTAP9-4	ENSG00000241595	HGNC:18902	85280	Q9BYQ2	NA
KRTAP9-6	ENSG00000212659	HGNC:18914	100507608	A8MVA2	NA
KRTAP9-7	ENSG00000180386	HGNC:18915	100505724	A8MTY7	NA
KRTAP9-8	ENSG00000187272	HGNC:17231	83901	Q9BYQ0	NA
KRTAP9-9	ENSG00000198083	HGNC:16773	81870	Q9BYP9	NA
KRTCAP2	ENSG00000163463	HGNC:28942	200185	Q8N6L1	NA
KRTCAP3	ENSG00000157992	HGNC:28943	200634	Q53RY4	NA
KRTDAP	ENSG00000188508	HGNC:16313	388533	P60985	617212
KSR1	ENSG00000141068	HGNC:6465	8844	Q8IVT5	601132
KSR2	ENSG00000171435	HGNC:18610	283455	Q6VAB6	610737
KTI12	ENSG00000198841	HGNC:25160	112970	Q96EK9	NA
KTN1	ENSG00000126777	HGNC:6467	3895	Q86UP2	600381
KU645196.1	ENSG00000283784	NA	NA	NA	NA
KU645196.2	ENSG00000283889	NA	NA	NA	NA
KU645196.3	ENSG00000283902	NA	NA	NA	NA
KU645196.4	ENSG00000284016	NA	NA	NA	NA
KU645196.5	ENSG00000284120	NA	NA	NA	NA
KU645196.6	ENSG00000284169	NA	NA	NA	NA
KU645196.7	ENSG00000284301	NA	NA	NA	NA
KU645197.1	ENSG00000283937	NA	NA	NA	NA
KU645197.2	ENSG00000284111	NA	NA	NA	NA
KU645197.3	ENSG00000284562	NA	NA	NA	NA
KU645198.1	ENSG00000283763	NA	NA	NA	NA
KXD1	ENSG00000105700	HGNC:28420	79036	Q9BQD3	615178
KY	ENSG00000174611	HGNC:26576	339855	Q8NBH2	605739
KYAT1	ENSG00000171097	HGNC:1564	883	Q16773	600547
KYAT3	ENSG00000137944	HGNC:33238	56267	Q6YP21	610656
KYNU	ENSG00000115919	HGNC:6469	8942	Q16719	605197
L1CAM	ENSG00000198910	HGNC:6470	3897	P32004	308840
L1TD1	ENSG00000240563	HGNC:25595	54596	Q5T7N2	NA
L2HGDH	ENSG00000087299	HGNC:20499	79944	Q9H9P8	609584
L34079.1	ENSG00000268361	NA	NA	NA	NA
L3HYPDH	ENSG00000126790	HGNC:20488	112849	Q96EM0	614811
L3MBTL1	ENSG00000185513	HGNC:15905	26013	Q9Y468	608802
L3MBTL2	ENSG00000100395	HGNC:18594	83746	Q969R5	611865
L3MBTL3	ENSG00000198945	HGNC:23035	84456	Q96JM7	NA
L3MBTL4	ENSG00000154655	HGNC:26677	91133	Q8NA19	617135
LACC1	ENSG00000179630	HGNC:26789	144811	Q8IV20	NA
LACRT	ENSG00000135413	HGNC:16430	90070	Q9GZZ8	607360
LACTB	ENSG00000103642	HGNC:16468	114294	P83111	608440
LACTB2	ENSG00000147592	HGNC:18512	51110	Q53H82	NA
LACTBL1	ENSG00000215906	HGNC:35445	646262	A8MY62	NA
LAD1	ENSG00000159166	HGNC:6472	3898	O00515	602314
LAG3	ENSG00000089692	HGNC:6476	3902	P18627	153337
LAGE3	ENSG00000196976	HGNC:26058	8270	Q14657	300060
LAIR1	ENSG00000274110	HGNC:6477	3903	Q6GTX8	602992
LAIR2	ENSG00000274084	HGNC:6478	3904	Q6ISS4	602993
LALBA	ENSG00000167531	HGNC:6480	3906	P00709	149750
LAMA1	ENSG00000101680	HGNC:6481	284217	P25391	150320
LAMA2	ENSG00000196569	HGNC:6482	3908	P24043	156225
LAMA3	ENSG00000053747	HGNC:6483	3909	Q16787	600805
LAMA4	ENSG00000112769	HGNC:6484	3910	Q16363	600133
LAMA5	ENSG00000130702	HGNC:6485	3911	O15230	601033
LAMB1	ENSG00000091136	HGNC:6486	3912	P07942	150240
LAMB2	ENSG00000172037	HGNC:6487	3913	P55268	150325
LAMB3	ENSG00000196878	HGNC:6490	3914	Q13751	150310
LAMB4	ENSG00000091128	HGNC:6491	22798	A4D0S4	616380
LAMC1	ENSG00000135862	HGNC:6492	3915	P11047	150290
LAMC2	ENSG00000058085	HGNC:6493	3918	Q13753	150292
LAMC3	ENSG00000050555	HGNC:6494	10319	Q9Y6N6	604349
LAMP1	ENSG00000185896	HGNC:6499	3916	P11279	153330
LAMP2	ENSG00000005893	HGNC:6501	3920	P13473	309060
LAMP3	ENSG00000078081	HGNC:14582	27074	Q9UQV4	605883
LAMP5	ENSG00000125869	HGNC:16097	24141	Q9UJQ1	614641
LAMTOR1	ENSG00000149357	HGNC:26068	55004	Q6IAA8	613510
LAMTOR2	ENSG00000116586	HGNC:29796	28956	Q9Y2Q5	610389
LAMTOR3	ENSG00000109270	HGNC:15606	8649	Q9UHA4	603296
LAMTOR4	ENSG00000188186	HGNC:33772	389541	Q0VGL1	NA
LAMTOR5	ENSG00000134248	HGNC:17955	10542	O43504	608521
LANCL1	ENSG00000115365	HGNC:6508	10314	O43813	604155
LANCL2	ENSG00000132434	HGNC:6509	55915	Q9NS86	612919
LANCL3	ENSG00000147036	HGNC:24767	347404	Q6ZV70	NA
LAP3	ENSG00000002549	HGNC:18449	51056	P28838	170250
LAPTM4A	ENSG00000068697	HGNC:6924	9741	Q15012	NA
LAPTM4B	ENSG00000104341	HGNC:13646	55353	Q86VI4	613296
LAPTM5	ENSG00000162511	HGNC:29612	7805	Q13571	601476
LARGE1	ENSG00000133424	HGNC:6511	9215	O95461	603590
LARGE2	ENSG00000165905	HGNC:16522	120071	Q8N3Y3	609709
LARP1	ENSG00000155506	HGNC:29531	23367	Q6PKG0	612059
LARP1B	ENSG00000138709	HGNC:24704	55132	Q659C4	NA
LARP4	ENSG00000161813	HGNC:24320	113251	Q71RC2	NA
LARP4B	ENSG00000107929	HGNC:28987	23185	Q92615	616513
LARP6	ENSG00000166173	HGNC:24012	55323	Q9BRS8	611300
LARP7	ENSG00000174720	HGNC:24912	51574	Q4G0J3	612026
LARS	ENSG00000133706	HGNC:6512	51520	Q9P2J5	151350
LARS2	ENSG00000011376	HGNC:17095	23395	Q15031	604544
LAS1L	ENSG00000001497	HGNC:25726	81887	Q9Y4W2	300964
LASP1	ENSG00000002834	HGNC:6513	3927	Q14847	602920
LAT	ENSG00000213658	HGNC:18874	27040	O43561	602354
LAT2	ENSG00000086730	HGNC:12749	7462	Q9GZY6	605719
LATS1	ENSG00000131023	HGNC:6514	9113	O95835	603473
LATS2	ENSG00000150457	HGNC:6515	26524	Q9NRM7	604861
LAX1	ENSG00000122188	HGNC:26005	54900	Q8IWV1	NA
LAYN	ENSG00000204381	HGNC:29471	143903	Q6UX15	NA
LBH	ENSG00000213626	HGNC:29532	81606	Q53QV2	611763
LBHD1	ENSG00000162194	HGNC:28351	79081	Q9BQE6	NA
LBHD2	ENSG00000283071	HGNC:52384	107984640	NA	NA
LBP	ENSG00000129988	HGNC:6517	3929	P18428	151990
LBR	ENSG00000143815	HGNC:6518	3930	Q14739	600024
LBX1	ENSG00000138136	HGNC:16960	10660	P52954	604255
LBX2	ENSG00000179528	HGNC:15525	85474	Q6XYB7	607164
LCA5	ENSG00000135338	HGNC:31923	167691	Q86VQ0	611408
LCA5L	ENSG00000157578	HGNC:1255	150082	O95447	NA
LCAT	ENSG00000213398	HGNC:6522	3931	P04180	606967
LCE1A	ENSG00000186844	HGNC:29459	353131	Q5T7P2	612603
LCE1B	ENSG00000196734	HGNC:16611	353132	Q5T7P3	612604
LCE1C	ENSG00000197084	HGNC:29464	353133	Q5T751	612605
LCE1D	ENSG00000172155	HGNC:29465	353134	Q5T752	612606
LCE1E	ENSG00000186226	HGNC:29466	353135	Q5T753	612607
LCE1F	ENSG00000240386	HGNC:29467	353137	Q5T754	612608
LCE2A	ENSG00000187173	HGNC:29469	353139	Q5TA79	612609
LCE2B	ENSG00000159455	HGNC:16610	26239	O14633	612610
LCE2C	ENSG00000187180	HGNC:29460	353140	Q5TA81	612611
LCE2D	ENSG00000187223	HGNC:16518	353141	Q5TA82	612612
LCE3A	ENSG00000185962	HGNC:29461	353142	Q5TA76	612613
LCE3B	ENSG00000187238	HGNC:29462	353143	Q5TA77	612614
LCE3C	ENSG00000244057	HGNC:16612	353144	Q5T5A8	612615
LCE3D	ENSG00000163202	HGNC:16615	84648	Q9BYE3	612616
LCE3E	ENSG00000185966	HGNC:29463	353145	Q5T5B0	612617
LCE4A	ENSG00000187170	HGNC:16613	199834	Q5TA78	612618
LCE5A	ENSG00000186207	HGNC:16614	254910	Q5TCM9	612619
LCE6A	ENSG00000235942	HGNC:31824	448835	A0A183	NA
LCK	ENSG00000182866	HGNC:6524	3932	P06239	153390
LCLAT1	ENSG00000172954	HGNC:26756	253558	Q6UWP7	614241
LCMT1	ENSG00000205629	HGNC:17557	51451	Q9UIC8	610286
LCMT2	ENSG00000168806	HGNC:17558	9836	O60294	611246
LCN1	ENSG00000160349	HGNC:6525	3933	P31025	151675
LCN10	ENSG00000187922	HGNC:20892	414332	Q6JVE6	612904
LCN12	ENSG00000184925	HGNC:28733	286256	Q6JVE5	612905
LCN15	ENSG00000177984	HGNC:33777	389812	Q6UWW0	NA
LCN2	ENSG00000148346	HGNC:6526	3934	P80188	600181
LCN6	ENSG00000267206	HGNC:17337	158062	P62502	609379
LCN8	ENSG00000204001	HGNC:27038	138307	Q6JVE9	612902
LCN9	ENSG00000148386	HGNC:17442	392399	Q8WX39	612903
LCNL1	ENSG00000214402	HGNC:34436	401562	Q6ZST4	NA
LCOR	ENSG00000196233	HGNC:29503	84458	Q96JN0	607698
LCORL	ENSG00000178177	HGNC:30776	254251	Q8N3X6	611799
LCP1	ENSG00000136167	HGNC:6528	3936	P13796	153430
LCP2	ENSG00000043462	HGNC:6529	3937	Q13094	601603
LCT	ENSG00000115850	HGNC:6530	3938	P09848	603202
LCTL	ENSG00000188501	HGNC:15583	197021	Q6UWM7	617060
LDAH	ENSG00000118961	HGNC:26145	60526	Q9H6V9	613570
LDB1	ENSG00000198728	HGNC:6532	8861	Q86U70	603451
LDB2	ENSG00000169744	HGNC:6533	9079	O43679	603450
LDB3	ENSG00000122367	HGNC:15710	11155	O75112	605906
LDHA	ENSG00000134333	HGNC:6535	3939	P00338	150000
LDHAL6A	ENSG00000166800	HGNC:28335	160287	Q6ZMR3	NA
LDHAL6B	ENSG00000171989	HGNC:21481	92483	Q9BYZ2	NA
LDHB	ENSG00000111716	HGNC:6541	3945	P07195	150100
LDHC	ENSG00000166796	HGNC:6544	3948	P07864	150150
LDHD	ENSG00000166816	HGNC:19708	197257	Q86WU2	607490
LDLR	ENSG00000130164	HGNC:6547	3949	P01130	606945
LDLRAD1	ENSG00000203985	HGNC:32069	388633	Q5T700	NA
LDLRAD2	ENSG00000187942	HGNC:32071	401944	Q5SZI1	NA
LDLRAD3	ENSG00000179241	HGNC:27046	143458	Q86YD5	NA
LDLRAD4	ENSG00000168675	HGNC:1224	753	O15165	606571
LDLRAP1	ENSG00000157978	HGNC:18640	26119	Q5SW96	605747
LDOC1	ENSG00000182195	HGNC:6548	23641	O95751	300402
LEAP2	ENSG00000164406	HGNC:29571	116842	Q969E1	611373
LECT2	ENSG00000145826	HGNC:6550	3950	O14960	602882
LEF1	ENSG00000138795	HGNC:6551	51176	Q9UJU2	153245
LEFTY1	ENSG00000243709	HGNC:6552	10637	O75610	603037
LEFTY2	ENSG00000143768	HGNC:3122	7044	O00292	601877
LEKR1	ENSG00000197980	HGNC:33765	389170	Q6ZMV7	613536
LELP1	ENSG00000203784	HGNC:32046	149018	Q5T871	611042
LEMD1	ENSG00000186007	HGNC:18725	93273	Q68G75	610480
LEMD2	ENSG00000161904	HGNC:21244	221496	Q8NC56	616312
LEMD3	ENSG00000174106	HGNC:28887	23592	Q9Y2U8	607844
LENEP	ENSG00000163352	HGNC:14429	55891	Q9Y5L5	607377
LENG1	ENSG00000278516	HGNC:15502	79165	Q96BZ8	NA
LENG8	ENSG00000276458	HGNC:15500	114823	Q96PV6	616575
LENG9	ENSG00000278312	HGNC:16306	94059	Q96B70	NA
LEO1	ENSG00000166477	HGNC:30401	123169	Q8WVC0	610507
LEP	ENSG00000174697	HGNC:6553	3952	P41159	164160
LEPR	ENSG00000116678	HGNC:6554	3953	P48357	601007
LEPROT	ENSG00000213625	HGNC:29477	54741	O15243	613461
LEPROTL1	ENSG00000104660	HGNC:6555	23484	O95214	607338
LETM1	ENSG00000168924	HGNC:6556	3954	O95202	604407
LETM2	ENSG00000165046	HGNC:14648	137994	Q2VYF4	NA
LETMD1	ENSG00000050426	HGNC:24241	25875	Q6P1Q0	NA
LEUTX	ENSG00000213921	HGNC:31953	342900	A8MZ59	NA
LEXM	ENSG00000162398	HGNC:26854	163747	Q3ZCV2	616446
LFNG	ENSG00000106003	HGNC:6560	3955	Q8NES3	602576
LGALS1	ENSG00000100097	HGNC:6561	3956	P09382	150570
LGALS12	ENSG00000133317	HGNC:15788	85329	Q96DT0	606096
LGALS13	ENSG00000105198	HGNC:15449	29124	Q9UHV8	608717
LGALS14	ENSG00000006659	HGNC:30054	56891	Q8TCE9	607260
LGALS16	ENSG00000249861	HGNC:40039	148003	A8MUM7	NA
LGALS2	ENSG00000100079	HGNC:6562	3957	P05162	150571
LGALS3	ENSG00000131981	HGNC:6563	3958	P17931	153619
LGALS3BP	ENSG00000108679	HGNC:6564	3959	Q08380	600626
LGALS4	ENSG00000171747	HGNC:6565	3960	P56470	602518
LGALS7	ENSG00000205076	HGNC:6568	3963	P47929	600615
LGALS7B	ENSG00000178934	HGNC:34447	3963	P47929	600615
LGALS8	ENSG00000116977	HGNC:6569	3964	O00214	606099
LGALS9	ENSG00000168961	HGNC:6570	3965	O00182	601879
LGALS9B	ENSG00000170298	HGNC:24842	284194	Q3B8N2	NA
LGALS9C	ENSG00000171916	HGNC:33874	654346	Q6DKI2	NA
LGALSL	ENSG00000119862	HGNC:25012	29094	Q3ZCW2	NA
LGI1	ENSG00000108231	HGNC:6572	9211	O95970	604619
LGI2	ENSG00000153012	HGNC:18710	55203	Q8N0V4	608301
LGI3	ENSG00000168481	HGNC:18711	203190	Q8N145	608302
LGI4	ENSG00000153902	HGNC:18712	163175	Q8N135	608303
LGMN	ENSG00000100600	HGNC:9472	5641	Q99538	602620
LGR4	ENSG00000205213	HGNC:13299	55366	Q9BXB1	606666
LGR5	ENSG00000139292	HGNC:4504	8549	O75473	606667
LGR6	ENSG00000133067	HGNC:19719	59352	Q9HBX8	606653
LGSN	ENSG00000146166	HGNC:21016	51557	Q5TDP6	611470
LHB	ENSG00000104826	HGNC:6584	3972	P01229	152780
LHCGR	ENSG00000138039	HGNC:6585	3973	P22888	152790
LHFPL1	ENSG00000182508	HGNC:6587	340596	Q86WI0	300566
LHFPL2	ENSG00000145685	HGNC:6588	10184	Q6ZUX7	609718
LHFPL3	ENSG00000187416	HGNC:6589	NA	Q86UP9	NA
LHFPL4	ENSG00000156959	HGNC:29568	375323	Q7Z7J7	610240
LHFPL5	ENSG00000197753	HGNC:21253	222662	Q8TAF8	609427
LHFPL6	ENSG00000183722	HGNC:6586	10186	Q9Y693	606710
LHPP	ENSG00000107902	HGNC:30042	64077	Q9H008	617231
LHX1	ENSG00000273706	HGNC:6593	3975	P48742	601999
LHX2	ENSG00000106689	HGNC:6594	9355	P50458	603759
LHX3	ENSG00000107187	HGNC:6595	8022	Q9UBR4	600577
LHX4	ENSG00000121454	HGNC:21734	89884	Q969G2	602146
LHX5	ENSG00000089116	HGNC:14216	64211	Q9H2C1	605992
LHX6	ENSG00000106852	HGNC:21735	26468	Q9UPM6	608215
LHX8	ENSG00000162624	HGNC:28838	431707	Q68G74	604425
LHX9	ENSG00000143355	HGNC:14222	56956	Q9NQ69	606066
LIAS	ENSG00000121897	HGNC:16429	11019	O43766	607031
LIF	ENSG00000128342	HGNC:6596	3976	P15018	159540
LIFR	ENSG00000113594	HGNC:6597	3977	P42702	151443
LIG1	ENSG00000105486	HGNC:6598	3978	P18858	126391
LIG3	ENSG00000005156	HGNC:6600	3980	P49916	600940
LIG4	ENSG00000174405	HGNC:6601	3981	P49917	601837
LILRA1	ENSG00000274935	HGNC:6602	11024	O75019	604810
LILRA2	ENSG00000274000	HGNC:6603	11027	Q8N149	604812
LILRA3	ENSG00000276175	HGNC:6604	11026	Q8N6C8	604818
LILRA4	ENSG00000276798	HGNC:15503	23547	P59901	607517
LILRA5	ENSG00000274914	HGNC:16309	353514	A6NI73	606047
LILRA6	ENSG00000275539	HGNC:15495	79168	Q6PI73	NA
LILRB1	ENSG00000274669	HGNC:6605	10859	Q8NHL6	604811
LILRB2	ENSG00000276146	HGNC:6606	10288	Q8N423	604815
LILRB3	ENSG00000275019	HGNC:6607	11025	O75022	604820
LILRB4	ENSG00000278555	HGNC:6608	11006	Q8NHJ6	604821
LILRB5	ENSG00000277414	HGNC:6609	10990	O75023	604814
LIM2	ENSG00000105370	HGNC:6610	3982	P55344	154045
LIMA1	ENSG00000050405	HGNC:24636	51474	Q9UHB6	608364
LIMCH1	ENSG00000064042	HGNC:29191	22998	Q9UPQ0	617750
LIMD1	ENSG00000144791	HGNC:6612	8994	Q9UGP4	604543
LIMD2	ENSG00000136490	HGNC:28142	80774	Q9BT23	NA
LIME1	ENSG00000203896	HGNC:26016	54923	Q9H400	609809
LIMK1	ENSG00000106683	HGNC:6613	3984	P53667	601329
LIMK2	ENSG00000182541	HGNC:6614	3985	P53671	601988
LIMS1	ENSG00000169756	HGNC:6616	3987	P48059	602567
LIMS2	ENSG00000072163	HGNC:16084	55679	Q7Z4I7	607908
LIMS3	ENSG00000256977	HGNC:30047	96626	P0CW19	NA
LIMS4	ENSG00000256671	HGNC:39941	100288695	P0CW20	NA
LIN28A	ENSG00000131914	HGNC:15986	79727	Q9H9Z2	611043
LIN28B	ENSG00000187772	HGNC:32207	389421	Q6ZN17	611044
LIN37	ENSG00000267796	HGNC:33234	55957	Q96GY3	NA
LIN52	ENSG00000205659	HGNC:19856	91750	Q52LA3	NA
LIN54	ENSG00000189308	HGNC:25397	132660	Q6MZP7	613367
LIN7A	ENSG00000111052	HGNC:17787	8825	O14910	603380
LIN7B	ENSG00000104863	HGNC:17788	64130	Q9HAP6	612331
LIN7C	ENSG00000148943	HGNC:17789	55327	Q9NUP9	612332
LIN9	ENSG00000183814	HGNC:30830	286826	Q5TKA1	609375
LINC00483	ENSG00000167117	HGNC:26080	55018	NA	NA
LINC00672	ENSG00000263874	HGNC:44353	NA	NA	NA
LINC00854	ENSG00000236383	HGNC:43658	NA	NA	NA
LINC01556	ENSG00000237634	HGNC:21195	NA	Q5JQF7	NA
LINC02203	ENSG00000280709	HGNC:53069	NA	NA	NA
